source_url,room_count,pricerange,postcode,address_line,name,locality,country,longitude,rating_summary,state,amenities,stars,latitude,traveler_rating,alternative_names
http://www.tripadvisor.com/Hotel_Review-g45963-d277720-Reviews-Hilton_Grand_Vacations_Suites_on_the_Las_Vegas_Strip-Las_Vegas_Nevada.html,1228,$,89109,2650 Las Vegas Blvd. South,Hilton Grand Vacations Suites on the Las Vegas Strip,Las Vegas,,-115.161186,"[(u'Sleep Quality', u'4.5 of 5 stars'), (u'Location', u'3.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",NV,"Pool,Fitness Center with Gym / Workout Room,Spa,Restaurant,Free High Speed Internet ( WiFi ),Bar/Lounge",4.0,36.140072,"[(u'Excellent', u'1,339'), (u'Very good', u'1,176'), (u'Average', u'370'), (u'Poor', u'123'), (u'Terrible', u'82')]","Hilton Grand Vacations Suites On The Las Vegas Strip Hotel Las Vegas,Hilton Hotel Las Vegas,Hilton Las Vegas,Hilton Grand Vacations Club Las Vegas Strip,Las Vegas Hilton,Hilton Grand Vacations Strip Las Vegas"
http://www.tripadvisor.com/Hotel_Review-g32655-d1197096-Reviews-Holiday_Inn_Express_Hotel_Suites_Woodland_Hills-Los_Angeles_California.html,86,$$,91364,22617 Ventura Boulevard,Holiday Inn Express Hotel & Suites Woodland Hills,Los Angeles,,-118.619675,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",CA,"Free Parking,Fitness Center with Gym / Workout Room,Free High Speed Internet ( WiFi ),Free Breakfast",4.0,34.167770,"[(u'Excellent', u'40'), (u'Very good', u'66'), (u'Average', u'26'), (u'Poor', u'10'), (u'Terrible', u'3')]",Holiday Inn Express Hotel And Suites Woodland Hills
http://www.tripadvisor.com/Hotel_Review-g60763-d93607-Reviews-Loews_Regency_New_York_Hotel-New_York_City_New_York.html,379,$$$$,10065,540 Park Avenue,Loews Regency New York Hotel,New York City,,-73.969215,"[(u'Location', u'5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'5 of 5 stars')]",NY,"Room Service,Restaurant,Free High Speed Internet ( WiFi ),Bar/Lounge,Fitness Center with Gym / Workout Room,Spa",4.5,40.764549,"[(u'Excellent', u'459'), (u'Very good', u'100'), (u'Average', u'31'), (u'Poor', u'13'), (u'Terrible', u'6')]","Regency New York City,Regency Hotel New York,New York City Regency,Loews New York City,New York City Loews,Regency Hotel Nyc"
http://www.tripadvisor.com/Hotel_Review-g34515-d235242-Reviews-Blue_Tree_Resort_at_Lake_Buena_Vista-Orlando_Florida.html,250,$,32836,12007 Cypress Run Road,Blue Tree Resort at Lake Buena Vista,Orlando,,-81.501755,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",FL,"Pool,Fitness Center with Gym / Workout Room,Free Parking,Free High Speed Internet ( WiFi ),Room Service,Bar/Lounge",4.0,28.388399,"[(u'Excellent', u'527'), (u'Very good', u'352'), (u'Average', u'115'), (u'Poor', u'35'), (u'Terrible', u'37')]","Blue Tree Hotel Orlando,Blue Tree Resort,Blue Tree Orlando,Lake Buena Vista Blue Tree Resort"
http://www.tripadvisor.com/Hotel_Review-g29092-d225012-Reviews-Extended_Stay_America_Orange_County_Anaheim_Convention_Center-Anaheim_California.html,124,$,92802,1742 South Clementine,Extended Stay America - Orange County - Anaheim Convention Center,Anaheim,,-117.908859,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'3.5 of 5 stars'), (u'Rooms', u'3.5 of 5 stars'), (u'Service', u'3.5 of 5 stars'), (u'Value', u'3.5 of 5 stars'), (u'Cleanliness', u'3.5 of 5 stars')]",CA,"Free Parking,Free Breakfast,Free High Speed Internet ( WiFi )",3.5,33.804790,"[(u'Excellent', u'47'), (u'Very good', u'30'), (u'Average', u'14'), (u'Poor', u'18'), (u'Terrible', u'32')]","Extended Stayamerica Anaheim Hotel Anaheim,Extended Stay America Anaheim,Extended Stay Anaheim,Anaheim Extended Stay"
http://www.tripadvisor.com/Hotel_Review-g29092-d279768-Reviews-Motel_6_Anaheim-Anaheim_California.html,31,$,92804,701 South Brookhurst Street,Motel 6 Anaheim,Anaheim,,-117.959610,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'3.5 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",CA,"Free Parking,Free High Speed Internet ( WiFi )",4.0,33.822708,"[(u'Excellent', u'15'), (u'Very good', u'10'), (u'Average', u'7'), (u'Poor', u'5'), (u'Terrible', u'1')]",Regency Hotel Anaheim
http://www.tripadvisor.com/Hotel_Review-g34515-d2207809-Reviews-Wyndham_Grand_Orlando_Resort_Bonnet_Creek-Orlando_Florida.html,400,$$,32830,14651 Chelonia Parkway,Wyndham Grand Orlando Resort Bonnet Creek,Orlando,,-81.535088,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",FL,"Pool,Fitness Center with Gym / Workout Room,Room Service,Bar/Lounge,Spa,Free High Speed Internet ( WiFi ),Restaurant",4.5,28.357815,"[(u'Excellent', u'1,853'), (u'Very good', u'939'), (u'Average', u'414'), (u'Poor', u'126'), (u'Terrible', u'59')]",Wyndham Grand Orlando Resort Bonnet Creek Hotel Orlando
http://www.tripadvisor.com/Hotel_Review-g34515-d85447-Reviews-Four_Points_by_Sheraton_Orlando_Studio_City_Hotel-Orlando_Florida.html,302,$,32819,5905 International Drive,Four Points by Sheraton Orlando Studio City Hotel,Orlando,,-81.461235,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",FL,"Pool,Free Parking,Restaurant,Room Service,Fitness Center with Gym / Workout Room,Free High Speed Internet ( WiFi ),Bar/Lounge",4.0,28.463005,"[(u'Excellent', u'635'), (u'Very good', u'647'), (u'Average', u'264'), (u'Poor', u'103'), (u'Terrible', u'65')]","4 Points By Sheraton Studio City Hotel,Four Points Orlando,Sheraton Orlando,Orlando Sheraton,Orlando Four Points,Sheraton Studio City Orlando"
http://www.tripadvisor.com/Hotel_Review-g34515-d87847-Reviews-Monumental_Hotel_Orlando-Orlando_Florida.html,101,$,32821,12120 International Drive,Monumental Hotel Orlando,Orlando,,-81.472771,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",FL,"Pool,Restaurant,Free High Speed Internet ( WiFi ),Room Service,Bar/Lounge",4.0,28.390141,"[(u'Excellent', u'137'), (u'Very good', u'150'), (u'Average', u'73'), (u'Poor', u'36'), (u'Terrible', u'30')]","Monumental Resort Orlando,Orlando Monumental Hotel"
http://www.tripadvisor.com/Hotel_Review-g34352-d86038-Reviews-Liki_Tiki_Village-Kissimmee_Florida.html,638,$,34787,17777 Bali Blvd,Liki Tiki Village,Kissimmee,,-81.655373,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",FL,"Pool,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Bar/Lounge,Free High Speed Internet ( WiFi )",4.0,28.350248,"[(u'Excellent', u'754'), (u'Very good', u'689'), (u'Average', u'294'), (u'Poor', u'155'), (u'Terrible', u'205')]","Liki Tiki Hotel,Liki Tiki Village Orlando,Liki Tiki Village Kissimmee"
http://www.tripadvisor.com/Hotel_Review-g34515-d624546-Reviews-Hilton_Garden_Inn_Orlando_International_Drive_North-Orlando_Florida.html,158,$,32819,5877 American Way,Hilton Garden Inn Orlando International Drive North,Orlando,,-81.461174,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",FL,"Pool,Restaurant,Free Parking,Fitness Center with Gym / Workout Room,Room Service,Bar/Lounge,Free High Speed Internet ( WiFi )",4.5,28.465607,"[(u'Excellent', u'375'), (u'Very good', u'208'), (u'Average', u'57'), (u'Poor', u'17'), (u'Terrible', u'9')]","Hilton Garden Inn Orlando International Drive North Hotel Orlando,Hilton Orlando"
http://www.tripadvisor.com/Hotel_Review-g48245-d99001-Reviews-Mohonk_Mountain_House-New_Paltz_New_York.html,265,$$$$,12561,1000 Mountain Rest Rd.,Mohonk Mountain House,New Paltz,,-74.155884,"[(u'Location', u'5 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'3.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",NY,"Pool,Free Parking,Restaurant,Fitness Center with Gym / Workout Room,Room Service,Free High Speed Internet ( WiFi )",4.0,41.768291,"[(u'Excellent', u'758'), (u'Very good', u'372'), (u'Average', u'152'), (u'Poor', u'106'), (u'Terrible', u'73')]","Mohonk House,Mohonk Mountain Hotel,Mohonk New Paltz,Mohawk Mountain House,Mohonk Mountain House New Paltz Ny,Mohonk Mountain New Paltz,Mohonk Mountain House New Paltz New York,New Paltz Mohonk Mountain House Resort,Mohonk Hotel New York"
http://www.tripadvisor.com/Hotel_Review-g45963-d1456410-Reviews-Mandarin_Oriental_Las_Vegas-Las_Vegas_Nevada.html,392,$$$,89109,3752 Las Vegas Boulevard South,"Mandarin Oriental, Las Vegas",Las Vegas,,-115.174080,"[(u'Location', u'5 of 5 stars'), (u'Sleep Quality', u'5 of 5 stars'), (u'Rooms', u'5 of 5 stars'), (u'Service', u'5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'5 of 5 stars')]",NV,"Pool,Fitness Center with Gym / Workout Room,Room Service,Restaurant,Bar/Lounge,Spa,Free High Speed Internet ( WiFi )",5.0,36.106129,"[(u'Excellent', u'3,239'), (u'Very good', u'437'), (u'Average', u'120'), (u'Poor', u'27'), (u'Terrible', u'24')]","Mandarin Oriental, Las Vegas Hotel Las Vegas"
http://www.tripadvisor.com/Hotel_Review-g47724-d99176-Reviews-Extended_Stay_America_Fishkill_Route_9-Fishkill_New_York.html,106,$$,12524,25 Merritt Blvd,Extended Stay America - Fishkill - Route 9,Fishkill,,-73.892174,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'3.5 of 5 stars'), (u'Service', u'3.5 of 5 stars'), (u'Value', u'3.5 of 5 stars'), (u'Cleanliness', u'3.5 of 5 stars')]",NY,"Free Parking,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( WiFi )",3.0,41.531052,"[(u'Excellent', u'15'), (u'Very good', u'12'), (u'Average', u'19'), (u'Poor', u'5'), (u'Terrible', u'12')]","Homestead Studio Suites Fishkill - Poughkeepsie Hotel Fishkill,Extended Stay America Fishkill"
http://www.tripadvisor.com/Hotel_Review-g32655-d84437-Reviews-The_Canoga_Hotel-Los_Angeles_California.html,39,$$,91303,7126 De Soto Avenue,The Canoga Hotel,Los Angeles,,-118.588249,"[(u'Sleep Quality', u'4.5 of 5 stars'), (u'Location', u'3.5 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",CA,"Free Parking,Free Breakfast,Free High Speed Internet ( WiFi )",4.0,34.199722,"[(u'Excellent', u'13'), (u'Very good', u'5'), (u'Average', u'5'), (u'Poor', u'3'), (u'Terrible', u'2')]","Ramada Limited Canoga Park/Warner Hotel Los Angeles,Ramada Hotel Los Angeles,Ramada Los Angeles,Los Angeles Ramada"
http://www.tripadvisor.com/Hotel_Review-g29092-d75732-Reviews-Super_8_Anaheim_Disneyland_Drive-Anaheim_California.html,100,$,92802,915 S. Disneyland Drive,Super 8 Anaheim Disneyland Drive,Anaheim,,-117.923218,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'3.5 of 5 stars'), (u'Rooms', u'3.5 of 5 stars'), (u'Service', u'3.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'3.5 of 5 stars')]",CA,"Pool,Free Parking,Free Breakfast,Free High Speed Internet ( WiFi )",3.5,33.819523,"[(u'Excellent', u'139'), (u'Very good', u'282'), (u'Average', u'187'), (u'Poor', u'96'), (u'Terrible', u'72')]","Super 8 Anaheim Disneyland Drive Hotel Anaheim,Super Eight Anaheim,Anaheim Super Eight,Anaheim Super 8"
http://www.tripadvisor.com/Hotel_Review-g29092-d75661-Reviews-Eden_Roc_Inn_Suites-Anaheim_California.html,84,$,90404,1830 S West St,Eden Roc Inn & Suites,Anaheim,,-117.923615,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'3.5 of 5 stars'), (u'Rooms', u'3 of 5 stars'), (u'Service', u'3.5 of 5 stars'), (u'Value', u'3.5 of 5 stars'), (u'Cleanliness', u'3 of 5 stars')]",CA,"Pool,Free Parking,Free High Speed Internet ( WiFi )",3.0,33.802116,"[(u'Excellent', u'95'), (u'Very good', u'100'), (u'Average', u'58'), (u'Poor', u'48'), (u'Terrible', u'79')]","Eden Roc Hotel Anaheim,Eden Roc Inn And Suites,Eden Roc Motel,Parkside Inn Disneyland,Anaheim Parkside Inn Suites,Parkside Inn Suites Anaheim"
http://www.tripadvisor.com/Hotel_Review-g34515-d87833-Reviews-Marriott_s_Grande_Vista-Orlando_Florida.html,1616,$$,32821,5925 Avenida Vista,Marriott's Grande Vista,Orlando,,-81.454941,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",FL,"Restaurant,Pool,Free Parking,Fitness Center with Gym / Workout Room,Free High Speed Internet ( WiFi ),Spa",4.5,28.397081,"[(u'Excellent', u'1,494'), (u'Very good', u'824'), (u'Average', u'254'), (u'Poor', u'114'), (u'Terrible', u'66')]","Marriott`s Grande Vista Hotel Orlando,Marriotts Hotel Orlando,Marriott Vacation Club Orlando,Marriott Orlando,Orlando Marriott,Marriott Grande Vista Orlando"
http://www.tripadvisor.com/Hotel_Review-g34515-d120273-Reviews-Parc_Corniche_Condominium_Resort_Hotel-Orlando_Florida.html,190,$,32821,6300 Parc Corniche Drive,Parc Corniche Condominium Resort Hotel,Orlando,,-81.463722,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'3.5 of 5 stars'), (u'Service', u'3.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'3.5 of 5 stars')]",FL,"Pool,Free Parking,Restaurant,Fitness Center with Gym / Workout Room,Room Service,Free Breakfast,Bar/Lounge",3.5,28.399223,"[(u'Excellent', u'159'), (u'Very good', u'370'), (u'Average', u'146'), (u'Poor', u'58'), (u'Terrible', u'61')]","Parc Corniche Condominium Hotel Orlando,Parc Corniche Condominium Resort"
http://www.tripadvisor.com/Hotel_Review-g34515-d645051-Reviews-Hyatt_Place_Orlando_Universal-Orlando_Florida.html,151,$,32819,5895 Caravan Court,Hyatt Place Orlando Universal,Orlando,,-81.456902,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",FL,"Free Parking,Pool,Fitness Center with Gym / Workout Room,Free High Speed Internet ( WiFi ),Restaurant,Bar/Lounge,Free Breakfast",4.5,28.474951,"[(u'Excellent', u'194'), (u'Very good', u'137'), (u'Average', u'37'), (u'Poor', u'2'), (u'Terrible', u'4')]","Hyatt Place Universal Studios Hotel Orlando,Hyatt Place Orlando,Hyatt Universal Studios,Hyatt Orlando"
http://www.tripadvisor.com/Hotel_Review-g34515-d123527-Reviews-Doubletree_By_Hilton_at_the_Entrance_to_Universal_Orlando-Orlando_Florida.html,742,$,32819,5780 Major Boulevard,Doubletree By Hilton at the Entrance to Universal Orlando,Orlando,,-81.457031,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",FL,"Pool,Restaurant,Fitness Center with Gym / Workout Room,Room Service,Free High Speed Internet ( WiFi ),Bar/Lounge",4.0,28.478916,"[(u'Excellent', u'869'), (u'Very good', u'997'), (u'Average', u'586'), (u'Poor', u'249'), (u'Terrible', u'159')]","Doubletree By Hilton At The Entrance To Universal Orlando Hotel Orlando,Doubletree Orlando,Orlando Doubletree,Doubletree Universal"
http://www.tripadvisor.com/Hotel_Review-g45963-d97737-Reviews-The_Mirage_Hotel_Casino-Las_Vegas_Nevada.html,3044,$$,89109,3400 Las Vegas Blvd. S.,The Mirage Hotel & Casino,Las Vegas,,-115.174088,"[(u'Location', u'5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",NV,"Pool,Restaurant,Fitness Center with Gym / Workout Room,Room Service,Bar/Lounge,Free Parking,Free High Speed Internet ( WiFi ),Spa",4.5,36.121193,"[(u'Excellent', u'6,094'), (u'Very good', u'4,190'), (u'Average', u'1,293'), (u'Poor', u'411'), (u'Terrible', u'203')]","The Mirage Hotel And Casino,The Mirage Hotel Las Vegas,Mirage Hotel Las Vegas,Mirage Las Vegas,Hotel Las Mirage Vegas"
http://www.tripadvisor.com/Hotel_Review-g57093-d122919-Reviews-La_Quinta_Inn_Orem-Orem_Utah.html,54,$,84057,1100 West 780 North,La Quinta Inn Orem,Orem,,-111.722145,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'3.5 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",UT,"Pool,Free Parking,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( WiFi )",3.5,40.311108,"[(u'Excellent', u'55'), (u'Very good', u'35'), (u'Average', u'21'), (u'Poor', u'13'), (u'Terrible', u'27')]","La Quinta Inn Of Orem / Provo North Hotel Orem,Orem La Quinta,La Quinta Orem,La Quinta Inn Orem Utah"
http://www.tripadvisor.com/Hotel_Review-g60745-d222957-Reviews-BEST_WESTERN_PLUS_Roundhouse_Suites-Boston_Massachusetts.html,92,$$$,02118,891 Massachusetts Avenue,BEST WESTERN PLUS Roundhouse Suites,Boston,,-71.071465,"[(u'Sleep Quality', u'4 of 5 stars'), (u'Location', u'3.5 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",MA,"Free Parking,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( WiFi ),Bar/Lounge",3.5,42.331749,"[(u'Excellent', u'189'), (u'Very good', u'338'), (u'Average', u'139'), (u'Poor', u'78'), (u'Terrible', u'38')]","Best Western Plus Roundhouse Hotel Boston,Best Western Roundhouse Hotel,Best Western Boston,Boston Best Western"
http://www.tripadvisor.com/Hotel_Review-g34515-d223016-Reviews-Fairfield_Inn_Suites_Orlando_Universal_Studios-Orlando_Florida.html,116,$,32819,5614 Vineland Road,Fairfield Inn & Suites Orlando Universal Studios,Orlando,,-81.456497,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",FL,"Pool,Free Parking,Fitness Center with Gym / Workout Room,Room Service,Restaurant,Free High Speed Internet ( WiFi ),Free Breakfast",4.5,28.482029,"[(u'Excellent', u'331'), (u'Very good', u'212'), (u'Average', u'57'), (u'Poor', u'10'), (u'Terrible', u'7')]","Fairfield Inn And Suites Orlando Universal Studios,Fairfield Inn & Suites Orlando Universal Studios Hotel Orlando,Fairfield Inn Orlando,Fairfield Orlando,Orlando Fairfield Inn"
http://www.tripadvisor.com/Hotel_Review-g48521-d2461124-Reviews-1850_House_Inn_Tavern-Rosendale_New_York.html,10,$$$,12472,435 Main Street,1850 House Inn & Tavern,Rosendale,,-74.083458,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'5 of 5 stars'), (u'Service', u'5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'5 of 5 stars')]",NY,"Bar/Lounge,Free Parking,Restaurant,Free Breakfast,Free High Speed Internet ( WiFi )",5.0,41.843842,"[(u'Excellent', u'87'), (u'Very good', u'8'), (u'Average', u'1'), (u'Poor', u'0'), (u'Terrible', u'2')]",
http://www.tripadvisor.com/Hotel_Review-g34515-d250130-Reviews-Comfort_Suites_Universal_Studio_Area-Orlando_Florida.html,101,$,32819,5617 Major Boulevard,Comfort Suites Universal Studio Area,Orlando,,-81.453171,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",FL,"Pool,Free Parking,Fitness Center with Gym / Workout Room,Free High Speed Internet ( WiFi ),Free Breakfast",4.0,28.481636,"[(u'Excellent', u'222'), (u'Very good', u'165'), (u'Average', u'44'), (u'Poor', u'17'), (u'Terrible', u'10')]","Comfort Suites Universal Studio Area Hotel Orlando,Comfort Suites Orlando,Orlando Comfort Suites"
http://www.tripadvisor.com/Hotel_Review-g32655-d76325-Reviews-BEST_WESTERN_Canoga_Park_Motor_Inn-Los_Angeles_California.html,46,$$,91306,20122 Vanowen Street,BEST WESTERN Canoga Park Motor Inn,Los Angeles,,-118.572021,"[(u'Sleep Quality', u'4.5 of 5 stars'), (u'Location', u'4 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",CA,"Pool,Room Service,Free Internet,Free Parking,Restaurant,Free Breakfast",4.0,34.193020,"[(u'Excellent', u'74'), (u'Very good', u'52'), (u'Average', u'17'), (u'Poor', u'6'), (u'Terrible', u'5')]","Best Western Canoga Park Motor Hotel Los Angeles,Best Western Los Angeles,Los Angeles Best Western"
http://www.tripadvisor.com/Hotel_Review-g29092-d75493-Reviews-Hotel_Menage-Anaheim_California.html,244,$$,92805,1221 South Harbor Boulevard,Hotel Menage,Anaheim,,-117.916321,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'3.5 of 5 stars'), (u'Rooms', u'4 of 5 stars'), (u'Service', u'4 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",CA,"Pool,Restaurant,Fitness Center with Gym / Workout Room,Room Service,Free High Speed Internet ( WiFi ),Bar/Lounge",4.0,33.817520,"[(u'Excellent', u'634'), (u'Very good', u'498'), (u'Average', u'268'), (u'Poor', u'143'), (u'Terrible', u'111')]","Menage Hotel Anaheim,Hotel Menage Anaheim"
http://www.tripadvisor.com/Hotel_Review-g60814-d567185-Reviews-Savannah_Bed_Breakfast_Inn-Savannah_Georgia.html,30,$$,31401,117 West Gordon Street at Chatham Square,Savannah Bed & Breakfast Inn,Savannah,,-81.096687,"[(u'Location', u'4.5 of 5 stars'), (u'Sleep Quality', u'4.5 of 5 stars'), (u'Rooms', u'4.5 of 5 stars'), (u'Service', u'4.5 of 5 stars'), (u'Value', u'4.5 of 5 stars'), (u'Cleanliness', u'4.5 of 5 stars')]",GA,"Free Parking,Free High Speed Internet ( WiFi ),Free Breakfast",4.5,32.071350,"[(u'Excellent', u'399'), (u'Very good', u'201'), (u'Average', u'69'), (u'Poor', u'18'), (u'Terrible', u'13')]","Savannah Bed And Breakfast Inn,Savannah Hotel Savannah"
http://www.tripadvisor.com/Hotel_Review-g57106-d109951-Reviews-Sleep_Inn_Provo-Provo_Utah.html,82,$,84606,1505 South 40 East,Sleep Inn Provo,Provo,,-111.655998,"[(u'Location', u'4 of 5 stars'), (u'Sleep Quality', u'4 of 5 stars'), (u'Rooms', u'3.5 of 5 stars'), (u'Service', u'3.5 of 5 stars'), (u'Value', u'4 of 5 stars'), (u'Cleanliness', u'4 of 5 stars')]",UT,"Pool,Free Parking,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( WiFi )",3.5,40.213638,"[(u'Excellent', u'32'), (u'Very good', u'56'), (u'Average', u'32'), (u'Poor', u'12'), (u'Terrible', u'16')]","Provo Sleep Inn,Sleep Inn Provo Utah"
